University ID,University Name,Faculty ID,Faculty Name,Program ID,Program/Major Name,Project ID,Project Name (Portfolio),Seats Accepted,Criteria Details,URL,Only Formal,Only International,Only Vocational,Only Non-Formal,Only GED,Admission Conditions,Major ID,Major Name,Field Name,Round
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103220101A","วท.บ. เทคโนโลยีสารสนเทศและนวัตกรรมดิจิทัล","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00  (100%) ไม่สอบสัมภาษณ์","","","เทคโนโลยีสารสนเทศ",3
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103701001A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนเคมี)","N/A","โครงการทั่วไป / โครงการหลัก",20,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน หรือมีแผนการเรียนที่เน้นการเรียนรู้ด้านวิทยาศาสตร์ และคณิตศาสตร์ เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , สอบสัมภาษณ์","","","เคมี",1
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103701001A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนเคมี)","N/A","โครงการทั่วไป / โครงการหลัก",7,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน หรือมีแผนการเรียนที่เน้นการเรียนรู้ด้านวิทยาศาสตร์ และคณิตศาสตร์  เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , คะแนน TGAT ไม่น้อยกว่า 30% , สอบสัมภาษณ์","","","เคมี",2
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103701001A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนเคมี)","N/A","โครงการทั่วไป / โครงการหลัก",3,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน หรือมีแผนการเรียนที่เน้นการเรียนรู้ด้านวิทยาศาสตร์ และคณิตศาสตร์  เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , คะแนน TGAT ไม่น้อยกว่า 30% , สอบสัมภาษณ์","","","เคมี",3
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103700901A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนคอมพิวเตอร์)","N/A","โครงการทั่วไป / โครงการหลัก",20,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ ในแผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ และศิลป์คำนวณ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , สอบสัมภาษณ์","","","คอมพิวเตอร์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103700901A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนคอมพิวเตอร์)","N/A","โครงการทั่วไป / โครงการหลัก",7,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ ในแผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ และศิลป์คำนวณ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , คะแนน TGAT ไม่น้อยกว่า 30% , สอบสัมภาษณ์","","","คอมพิวเตอร์",2
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103700901A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนคอมพิวเตอร์)","N/A","โครงการทั่วไป / โครงการหลัก",3,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ ในแผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ และศิลป์คำนวณ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , คะแนน TGAT ไม่น้อยกว่า 30% , สอบสัมภาษณ์","","","คอมพิวเตอร์",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610201A","บธ.บ. การจัดการ","N/A","โครงการทั่วไป / โครงการหลัก",50,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช.  เกณฑ์การคัดเลือก :  GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","","","การจัดการ",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610201A","บธ.บ. การจัดการ","N/A","โครงการทั่วไป / โครงการหลัก",40,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก :  GPAX ไม่ต่ำกว่า 2.00 , สอบสัมภาษณ์","","","การจัดการ",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610201A","บธ.บ. การจัดการ","N/A","โครงการทั่วไป / โครงการหลัก",30,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก :  GPAX (60%) , คะแนน TGAT (40%)  ไม่สอบสัมภาษณ์","","","การจัดการ",3
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103701801A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนฟิสิกส์)","N/A","โครงการทั่วไป / โครงการหลัก",20,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน หรือมีแผนการเรียนที่เน้นการเรียนรู้ด้านวิทยาศาสตร์ และคณิตศาสตร์ สำหรับวิชาเอกการสอนฟิสิกส์ เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , สอบสัมภาษณ์","","","ฟิสิกส์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103701801A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนฟิสิกส์)","N/A","โครงการทั่วไป / โครงการหลัก",7,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน หรือมีแผนการเรียนที่เน้นการเรียนรู้ด้านวิทยาศาสตร์ และคณิตศาสตร์ สำหรับวิชาเอกการสอนฟิสิกส์ เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , คะแนน TGAT ไม่น้อยกว่า 30% , สอบสัมภาษณ์","","","ฟิสิกส์",2
"164","มหาวิทยาลัยราชภัฏสงขลา","03","คณะวิทยาศาสตร์และเทคโนโลยี","21640103701801A","ค.บ. การสอนวิทยาศาสตร์และเทคโนโลยี (การสอนฟิสิกส์)","N/A","โครงการทั่วไป / โครงการหลัก",3,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : ม.6 หรือเทียบเท่า แผนการเรียนวิทยาศาสตร์-คณิตศาสตร์ หรือชื่อเรียกอย่างอื่นที่มีใจความเดียวกัน หรือมีแผนการเรียนที่เน้นการเรียนรู้ด้านวิทยาศาสตร์ และคณิตศาสตร์ สำหรับวิชาเอกการสอนฟิสิกส์ เกณฑ์การคัดเลือก  : GPAX ไม่ต่ำกว่า 2.50 , แฟ้มสะสมผลงาน Portfolio , ต้องมีคะแนน TPAT5 , คะแนน TGAT ไม่น้อยกว่า 30% , สอบสัมภาษณ์","","","ฟิสิกส์",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610301A","กจ.บ. ผู้ประกอบการท้องถิ่น (การบริการ พาณิชยการและธุรกิจ)","N/A","โครงการทั่วไป / โครงการหลัก",25,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า  เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","","","การบริการ พาณิชยการและธุรกิจ",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610301A","กจ.บ. ผู้ประกอบการท้องถิ่น (การบริการ พาณิชยการและธุรกิจ)","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , สอบสัมภาษณ์","","","การบริการ พาณิชยการและธุรกิจ",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610301A","กจ.บ. ผู้ประกอบการท้องถิ่น (การบริการ พาณิชยการและธุรกิจ)","N/A","โครงการทั่วไป / โครงการหลัก",5,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 (100%) , ไม่สอบสัมภาษณ์","","","การบริการ พาณิชยการและธุรกิจ",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610601A","บธ.บ. การตลาด","N/A","โครงการทั่วไป / โครงการหลัก",50,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","","","การตลาด",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610601A","บธ.บ. การตลาด","N/A","โครงการทั่วไป / โครงการหลัก",20,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , สอบสัมภาษณ์","","","การตลาด",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610601A","บธ.บ. การตลาด","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX (60%) , คะแนน TGAT (40%)  ไม่สอบสัมภาษณ์","","","การตลาด",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610401A","บธ.บ. การบริหารทรัพยากรมนุษย์","N/A","โครงการทั่วไป / โครงการหลัก",50,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 และแฟ้มสะสมผลงาน Portfolio สอบสัมภาษณ์","","","การบริหารทรัพยากรมนุษย์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610401A","บธ.บ. การบริหารทรัพยากรมนุษย์","N/A","โครงการทั่วไป / โครงการหลัก",25,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , สอบสัมภาษณ์","","","การบริหารทรัพยากรมนุษย์",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610401A","บธ.บ. การบริหารทรัพยากรมนุษย์","N/A","โครงการทั่วไป / โครงการหลัก",25,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX (60%) , คะแนน TGAT (40%)  ไม่สอบสัมภาษณ์","","","การบริหารทรัพยากรมนุษย์",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610501A","บช.บ. บัญชี (การบัญชี)","N/A","โครงการทั่วไป / โครงการหลัก",80,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า  หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","","","การบัญชี",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610501A","บช.บ. บัญชี (การบัญชี)","N/A","โครงการทั่วไป / โครงการหลัก",40,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , คะแนน TGAT , สอบสัมภาษณ์","","","การบัญชี",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610501A","บช.บ. บัญชี (การบัญชี)","N/A","โครงการทั่วไป / โครงการหลัก",40,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก :  GPAX (60%) , คะแนน TGAT (40%) , ไม่สอบสัมภาษณ์","","","การบัญชี",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610701A","บธ.บ. คอมพิวเตอร์ธุรกิจ","N/A","โครงการทั่วไป / โครงการหลัก",60,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","","","คอมพิวเตอร์ธุรกิจ",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610701A","บธ.บ. คอมพิวเตอร์ธุรกิจ","N/A","โครงการทั่วไป / โครงการหลัก",20,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX และแฟ้มสะสมผลงาน Portfolio สอบสัมภาษณ์","","","คอมพิวเตอร์ธุรกิจ",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104610701A","บธ.บ. คอมพิวเตอร์ธุรกิจ","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX  (100%) ไม่สอบสัมภาษณ์","","","คอมพิวเตอร์ธุรกิจ",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104611101A","ศ.บ. เศรษฐศาสตร์ธุรกิจ","N/A","โครงการทั่วไป / โครงการหลัก",20,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า  หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","","","เศรษฐศาสตร์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104611101A","ศ.บ. เศรษฐศาสตร์ธุรกิจ","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , คะแนน TGAT , สอบสัมภาษณ์","","","เศรษฐศาสตร์",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104611101A","ศ.บ. เศรษฐศาสตร์ธุรกิจ","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก :  GPAX (60%) , คะแนน TGAT (40%) , ไม่สอบสัมภาษณ์","","","เศรษฐศาสตร์",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104901101A","นศ.บ. นิเทศศาสตร์","N/A","โครงการทั่วไป / โครงการหลัก",60,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า  เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 และแฟ้มสะสมผลงาน Portfolio สอบสัมภาษณ์","","","นิเทศศาสตร์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104901101A","นศ.บ. นิเทศศาสตร์","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX  สอบสัมภาษณ์","","","นิเทศศาสตร์",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104901101A","นศ.บ. นิเทศศาสตร์","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า เกณฑ์การคัดเลือก : GPAX (100%) ไม่สอบสัมภาษณ์","","","นิเทศศาสตร์",3
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104620101A","กจ.บ. การจัดการธุรกิจท่องเที่ยวและการบริการ (การท่องเที่ยวและการโรงแรม)","N/A","โครงการทั่วไป / โครงการหลัก",70,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า  หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","","","การท่องเที่ยวและการโรงแรม",1
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104620101A","กจ.บ. การจัดการธุรกิจท่องเที่ยวและการบริการ (การท่องเที่ยวและการโรงแรม)","N/A","โครงการทั่วไป / โครงการหลัก",25,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , คะแนน TGAT , สอบสัมภาษณ์","","","การท่องเที่ยวและการโรงแรม",2
"164","มหาวิทยาลัยราชภัฏสงขลา","04","คณะวิทยาการจัดการ","21640104620101A","กจ.บ. การจัดการธุรกิจท่องเที่ยวและการบริการ (การท่องเที่ยวและการโรงแรม)","N/A","โครงการทั่วไป / โครงการหลัก",25,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า หรือ ปวช. เกณฑ์การคัดเลือก :  GPAX (60%) , คะแนน TGAT (40%) , ไม่สอบสัมภาษณ์","","","การท่องเที่ยวและการโรงแรม",3
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500301A","ทล.บ. นวัตกรรมอาหารแะการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (เทียบโอน) (นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (เทียบโอน))","N/A","โครงการทั่วไป / โครงการหลัก",8,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : อนุปริญญา หรือปวส. สาขาวิชาการจัดการธุรกิจอาหาร สาขาวิชาอาหารและโภชนาการ สาขาวิชาการจัดการ สาขาวิชาการตลาด หรือด้านอื่น ๆ ที่เกี่ยวข้อง  เกณฑ์การคัดเลือก : GPAX , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","B","นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (เทียบโอน)","คหกรรมศาสตร์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500301A","ทล.บ. นวัตกรรมอาหารแะการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (เทียบโอน) (นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (เทียบโอน))","N/A","โครงการทั่วไป / โครงการหลัก",2,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร : อนุปริญญา หรือปวส. สาขาวิชาการจัดการธุรกิจอาหาร สาขาวิชาอาหารและโภชนาการ สาขาวิชาการจัดการ สาขาวิชาการตลาด หรือด้านอื่น ๆ ที่เกี่ยวข้อง เกณฑ์การคัดเลือก : GPAX , สอบสัมภาษณ์","B","นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (เทียบโอน)","คหกรรมศาสตร์",2
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500301A","ทล.บ. นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ))","N/A","โครงการทั่วไป / โครงการหลัก",25,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า (ทุกแผนการเรียน)  เกณฑ์การคัดเลือก : GPAX , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","A","นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ)","คหกรรมศาสตร์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500301A","ทล.บ. นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ))","N/A","โครงการทั่วไป / โครงการหลัก",10,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า (ทุกแผนการเรียน) เกณฑ์การคัดเลือก : GPAX , สอบสัมภาษณ์","A","นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ)","คหกรรมศาสตร์",2
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500301A","ทล.บ. นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ))","N/A","โครงการทั่วไป / โครงการหลัก",5,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า (ทุกแผนการเรียน) เกณฑ์การคัดเลือก : GPAX (100%) , ไม่สอบสัมภาษณ์","A","นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ)","คหกรรมศาสตร์",3
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500301A","ทล.บ. นวัตกรรมอาหารและการจัดการธุรกิจ (หลักสูตรสหวิทยาการ) (คหกรรมศาสตร์)","N/A","ไม่มีข้อมูลโครงการ",0,"","",2,2,2,2,2,"","","","คหกรรมศาสตร์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500302A","วท.บ. เทคโนโลยีอุตสาหกรรมอาหาร (คหกรรมศาสตร์)","N/A","ไม่มีข้อมูลโครงการ",0,"","",2,2,2,2,2,"","","","คหกรรมศาสตร์",1
"164","มหาวิทยาลัยราชภัฏสงขลา","05","คณะเทคโนโลยีการเกษตร","21640105500201A","วท.บ. เกษตรศาสตร์ (เกษตรศาสตร์)","N/A","โครงการทั่วไป / โครงการหลัก",20,"","http://regis.skru.ac.th/skru_app",1,1,1,1,1,"คุณสมบัติผู้สมัคร :  ม.6 หรือเทียบเท่า (ทุกแผนการเรียน)  เกณฑ์การคัดเลือก : GPAX ไม่ต่ำกว่า 2.00 , แฟ้มสะสมผลงาน Portfolio , สอบสัมภาษณ์","A","เกษตรศาสตร์","เกษตรศาสตร์",1
